,gameID,playerID,decision,savePercentage,PPSave%,evenSave%,play_id,strength,gameWinningGoal,emptyNet,PKSavePercentage
31030,2002020977.0,8459308.0,W,93.5483871,90.0,94.73684211,2013021222_166,Even,False,False,100.0
31029,2002020599.0,8462055.0,L,85.29411765,75.0,88.0,2013021222_146,Even,False,False,100.0
31028,2002020599.0,8460712.0,W,95.45454545,100.0,94.11764706,2013021222_144,Power Play,False,False,100.0
31027,2002020895.0,8468037.0,L,85.18518519,100.0,77.77777778,2013021222_98,Even,False,False,100.0
31025,2002020125.0,8445386.0,W,91.30434783,100.0,88.23529412,2013021222_45,Even,False,False,100.0
31020,2002021123.0,8467950.0,W,96.42857143,100.0,95.23809524,2012020530_166,Power Play,True,False,100.0
31019,2002021123.0,8467959.0,L,97.05882353,100.0,96.42857143,2012020530_157,Even,False,False,100.0
31017,2002021105.0,8460704.0,L,92.85714286,100.0,92.10526316,2012020633_286,Power Play,False,False,100.0
31016,2002020405.0,8469463.0,L,88.57142857,100.0,86.66666667,2012020633_236,Even,False,False,100.0
31014,2002020023.0,8462102.0,W,100.0,100.0,100.0,2012020633_150,Even,False,False,100.0
31012,2002020109.0,8445386.0,L,88.88888889,90.90909091,85.71428571,2012020633_73,Even,False,False,100.0
31003,2002020937.0,8462055.0,L,81.48148148,71.42857143,84.21052632,2012020443_109,Even,False,False,100.0
31002,2002020303.0,8448535.0,W,88.88888889,71.42857143,94.73684211,2012020443_64,Even,False,False,100.0
31001,2002020303.0,8469636.0,L,82.75862069,0.0,91.30434783,2012020443_62,Power Play,False,False,100.0
31000,2002020110.0,8447449.0,W,93.75,83.33333333,97.14285714,2012020148_265,Power Play,True,False,100.0
30997,2002020774.0,8466290.0,W,92.68292683,80.0,94.28571429,2012020148_124,Short Handed,False,False,100.0
30996,2002021154.0,8460516.0,W,96.0,50.0,100.0,2012020148_110,Short Handed,False,False,100.0
30991,2002020776.0,8460516.0,L,90.625,100.0,88.0,2013020085_234,Power Play,True,False,100.0
30990,2002020776.0,8459541.0,W,89.28571429,75.0,94.73684211,2013020085_194,Even,False,False,100.0
31034,2002020853.0,8460715.0,L,94.28571429,100.0,93.5483871,2013021153_17,Even,False,False,100.0
31035,2002020853.0,8469636.0,W,93.33333333,75.0,96.0,2013021153_23,Even,False,False,100.0
31036,2002020368.0,8462044.0,L,92.59259259,100.0,89.47368421,2013021153_39,Even,False,False,100.0
31064,2002020813.0,8460535.0,L,92.10526316,83.33333333,93.10344828,2013021154_145,Power Play,False,False,100.0
31090,2002020045.0,8458615.0,W,87.5,66.66666667,91.66666667,2012020186_315,Even,False,False,100.0
31089,2002020362.0,8468651.0,L,96.15384615,100.0,95.45454545,2012020186_311,Even,False,False,100.0
31088,2002020362.0,8455710.0,W,100.0,100.0,100.0,2012020186_237,Even,True,False,100.0
31086,2002020519.0,8460612.0,L,90.90909091,100.0,89.65517241,2012020186_70,Even,False,False,100.0
31082,2002020547.0,8460612.0,W,93.10344828,83.33333333,94.73684211,2013021054_178,Even,False,False,100.0
31081,2002020547.0,8448382.0,L,92.85714286,90.90909091,93.75,2013021054_160,Even,False,False,100.0
31079,2002020240.0,8469463.0,W,97.22222222,100.0,96.77419355,2013021054_153,Even,False,False,100.0
31067,2002020808.0,8462044.0,W,93.93939394,66.66666667,96.42857143,2013021154_320,Even,True,False,100.0
31063,2002020494.0,8468481.0,L,93.93939394,100.0,92.85714286,2013021154_119,Even,False,False,100.0
31041,2002020269.0,8460705.0,W,95.83333333,94.44444444,96.15384615,2013021153_205,Even,True,False,100.0
31057,2002020097.0,8460712.0,L,94.11764706,100.0,91.30434783,2013020224_212,Even,False,False,100.0
31056,2002020097.0,8462147.0,W,95.23809524,83.33333333,100.0,2013020224_145,Power Play,False,False,100.0
31055,2002021199.0,8462052.0,W,92.5,88.88888889,93.10344828,2013020224_118,Even,False,False,100.0
31053,2002020734.0,8462102.0,W,88.46153846,100.0,85.71428571,2013020503_270,Even,False,False,100.0
31051,2002020734.0,8468038.0,L,89.47368421,100.0,85.71428571,2013020503_42,Even,True,False,100.0
31050,2002020742.0,8458266.0,W,96.42857143,83.33333333,100.0,2013020503_29,Short Handed,False,False,100.0
31047,2002020053.0,8460612.0,L,91.30434783,87.5,92.85714286,2012020475_131,Even,False,False,100.0
31045,2002020976.0,8464715.0,W,90.24390244,88.88888889,90.32258065,2012020475_49,Power Play,False,False,100.0
31206,2002020088.0,8459579.0,W,95.23809524,100.0,94.73684211,2013020759_179,Even,False,False,100.0
31208,2002020613.0,8456692.0,L,80.0,77.77777778,80.0,2013020759_241,Even,False,False,100.0
31209,2002020613.0,8456137.0,W,96.77419355,92.30769231,100.0,2013020759_252,Even,True,False,100.0
31210,2002020425.0,8462120.0,L,93.10344828,80.0,95.0,2013020759_302,Even,False,True,100.0
31377,2002020390.0,8462044.0,W,85.0,100.0,83.33333333,2013020001_96,Even,False,False,100.0
31376,2002020376.0,8459432.0,W,100.0,100.0,100.0,2013020001_76,Even,False,False,100.0
31372,2002020889.0,8460715.0,W,100.0,100.0,100.0,2013020542_315,Even,False,False,100.0
31371,2002020889.0,8458584.0,L,94.44444444,100.0,93.5483871,2013020542_278,Even,False,False,100.0
31365,2002020802.0,8459132.0,L,92.59259259,100.0,91.66666667,2013020542_37,Even,False,False,100.0
31364,2002020277.0,8459541.0,W,96.55172414,100.0,95.83333333,2013020483_303,Even,False,False,100.0
31356,2002020355.0,8459541.0,W,100.0,100.0,100.0,2013020880_249,Even,False,False,100.0
31354,2002020175.0,8450833.0,W,95.12195122,92.85714286,95.83333333,2013020880_209,Power Play,False,False,100.0
31351,2002020664.0,8462055.0,L,87.5,100.0,83.33333333,2013020880_53,Even,False,False,100.0
31345,2002020800.0,8451033.0,W,100.0,100.0,100.0,2013020165_257,Even,False,False,100.0
31339,2002020232.0,8460612.0,W,95.83333333,100.0,94.73684211,2013020165_11,Even,False,False,100.0
31337,2002020492.0,8460705.0,W,88.46153846,33.33333333,95.23809524,2013020218_214,Power Play,False,False,100.0
31334,2002020869.0,8460712.0,W,96.96969697,100.0,96.2962963,2013020218_149,Even,False,False,100.0
31333,2002020869.0,8462044.0,L,93.10344828,100.0,89.47368421,2013020218_147,Power Play,False,False,100.0
31332,2002020499.0,8464715.0,W,90.0,66.66666667,95.45454545,2013020218_136,Even,False,False,100.0
31331,2002020499.0,8459541.0,L,87.5,85.71428571,86.95652174,2013020218_36,Even,False,False,100.0
31327,2002020021.0,8469636.0,L,85.71428571,66.66666667,91.66666667,2013020306_162,Even,True,False,100.0
31323,2002020136.0,8462055.0,L,86.36363636,100.0,81.25,2013020823_267,Even,False,False,100.0
31322,2002021098.0,8460535.0,L,86.84210526,90.0,84.61538462,2013020823_142,Even,False,False,100.0
31383,2002020219.0,8459140.0,W,94.44444444,83.33333333,96.55172414,2012020404_152,Even,False,False,100.0
31385,2002020446.0,8460712.0,W,94.73684211,66.66666667,100.0,2012020404_234,Power Play,False,False,100.0
31388,2002021024.0,8462044.0,W,97.5,100.0,96.2962963,2012020518_206,Even,False,False,100.0
31414,2002020238.0,8460712.0,L,87.5,87.5,86.66666667,2012020316_261,Even,True,False,100.0
31427,2002020631.0,8460516.0,L,87.5,75.0,88.88888889,2012020219_10,Even,False,False,100.0
31425,2002020772.0,8459308.0,W,94.59459459,100.0,92.30769231,2013021157_152,Even,False,False,100.0
31424,2002020772.0,8466141.0,L,94.28571429,83.33333333,96.2962963,2013021157_56,Even,False,False,100.0
31423,2002020582.0,8469675.0,L,96.0,75.0,100.0,2013020916_348,Even,False,False,100.0
31421,2002020208.0,8459252.0,W,85.71428571,66.66666667,86.66666667,2013020916_315,Even,False,False,100.0
31418,2002020514.0,8464715.0,L,82.60869565,71.42857143,86.66666667,2013020916_183,Even,False,False,100.0
31416,2002020962.0,8456830.0,W,95.23809524,83.33333333,100.0,2013020916_108,Even,False,False,100.0
31415,2002020962.0,8456692.0,L,86.66666667,88.88888889,83.33333333,2013020916_26,Even,False,False,100.0
31411,2002020435.0,8458568.0,L,89.28571429,100.0,88.0,2012020316_130,Even,False,False,100.0
31391,2002020412.0,8447449.0,W,93.93939394,100.0,92.0,2013020741_164,Even,True,False,100.0
31407,2002020400.0,8466141.0,L,86.36363636,100.0,83.33333333,2013021132_252,Even,False,False,100.0
31403,2002020952.0,8468166.0,W,95.45454545,75.0,100.0,2013021132_50,Even,False,False,100.0
31401,2002020309.0,8457714.0,W,100.0,100.0,100.0,2012020181_309,Power Play,False,False,100.0
31400,2002020309.0,8460612.0,L,97.22222222,100.0,96.15384615,2012020181_300,Even,False,False,100.0
31397,2002020104.0,8457714.0,W,90.0,100.0,87.5,2012020181_151,Even,False,False,100.0
31396,2002020369.0,8456137.0,L,94.28571429,83.33333333,96.42857143,2012020181_109,Power Play,False,False,100.0
31394,2002020152.0,8459463.0,W,92.0,50.0,95.45454545,2013020741_271,Even,False,False,100.0
31392,2002020412.0,8460715.0,L,85.18518519,0.0,86.36363636,2013020741_206,Even,False,False,100.0
31321,2002021098.0,8458075.0,W,91.42857143,90.0,91.30434783,2013020823_129,Even,False,False,100.0
31320,2002020684.0,8460535.0,L,88.88888889,100.0,83.33333333,2013020823_67,Power Play,False,False,100.0
31307,2002020019.0,8462047.0,W,95.0,100.0,93.33333333,2013020561_136,Even,True,False,100.0
31233,2002020511.0,8460712.0,W,93.33333333,100.0,92.30769231,2012020268_298,Even,False,False,100.0
31253,2002020011.0,8459541.0,W,92.59259259,83.33333333,95.0,2013020033_56,Even,False,False,100.0
31252,2002020011.0,8468651.0,L,92.85714286,90.0,93.75,2013020033_50,Power Play,False,False,100.0
31251,2002020761.0,8460705.0,W,96.55172414,100.0,95.83333333,2012020573_347,Even,False,True,100.0
31247,2002020586.0,8448535.0,L,93.33333333,66.66666667,96.15384615,2012020573_137,Even,False,False,100.0
31244,2002020246.0,8459140.0,W,93.10344828,90.0,93.75,2013020095_202,Even,True,False,100.0
31243,2002020246.0,8460705.0,L,85.18518519,85.71428571,84.21052632,2013020095_102,Short Handed,False,False,100.0
31241,2002020335.0,8460535.0,L,90.47619048,100.0,88.88888889,2013020095_26,Even,False,False,100.0
31240,2002020367.0,8460704.0,L,87.5,100.0,85.71428571,2013020536_382,Even,False,True,100.0
31232,2002020281.0,8462052.0,L,94.73684211,88.88888889,96.15384615,2012020268_257,Even,False,False,100.0
31257,2002020160.0,8462120.0,L,95.55555556,92.30769231,96.55172414,2013021069_79,Even,True,False,100.0
31231,2002020281.0,8451837.0,W,93.33333333,75.0,95.83333333,2012020268_223,Even,False,False,100.0
31225,2002020679.0,8467453.0,L,87.5,50.0,94.73684211,2013020891_126,Even,False,False,100.0
31221,2002020210.0,8459432.0,W,94.87179487,86.66666667,100.0,2013020891_75,Power Play,False,False,100.0
31220,2002020908.0,8462044.0,L,80.64516129,90.0,75.0,2013020891_62,Even,True,False,100.0
31217,2002020092.0,8455710.0,W,96.0,75.0,100.0,2013020050_207,Power Play,False,False,100.0
31216,2002020615.0,8468038.0,W,100.0,100.0,100.0,2013020050_196,Even,False,False,100.0
31215,2002020615.0,8462247.0,L,100.0,100.0,100.0,2013020050_187,Even,False,False,100.0
31212,2002020256.0,8460705.0,W,91.17647059,100.0,90.625,2012020562_111,Power Play,True,False,100.0
31254,2002020222.0,8458615.0,W,91.89189189,93.33333333,89.47368421,2013020033_92,Even,False,False,100.0
31259,2002020521.0,8464715.0,W,92.30769231,100.0,90.0,2012020702_7,Even,False,False,100.0
31306,2002021035.0,8462055.0,L,94.44444444,100.0,93.10344828,2013020561_128,Even,False,False,100.0
31283,2002020339.0,8460704.0,W,97.72727273,100.0,96.66666667,2012020002_299,Power Play,False,False,100.0
31304,2002021192.0,8460712.0,L,93.5483871,100.0,92.0,2013020561_51,Even,False,False,100.0
31303,2002021192.0,8462044.0,W,97.5,100.0,97.14285714,2013020590_375,Even,False,True,100.0
31300,2002020288.0,8465093.0,W,93.10344828,87.5,94.44444444,2013020590_228,Even,True,False,100.0
31299,2002020288.0,8460705.0,L,94.11764706,87.5,95.45454545,2013020590_221,Even,False,False,100.0
31295,2002020461.0,8468651.0,L,95.23809524,50.0,97.43589744,2012020400_305,Even,False,True,100.0
31294,2002020461.0,8460612.0,W,94.44444444,60.0,100.0,2012020400_300,Even,False,False,100.0
31293,2002020330.0,8451033.0,W,86.66666667,87.5,85.71428571,2012020400_291,Even,False,False,100.0
31290,2002020939.0,8459541.0,L,71.42857143,50.0,72.72727273,2012020400_152,Even,False,False,100.0
31281,2002020732.0,8469636.0,W,95.83333333,100.0,95.0,2012020002_90,Even,False,False,100.0
31261,2002020630.0,8462247.0,L,95.34883721,86.66666667,100.0,2012020702_313,Power Play,True,False,100.0
31278,2002020366.0,8445386.0,W,89.28571429,100.0,86.36363636,2013021057_187,Even,False,False,100.0
31276,2002021128.0,8462047.0,W,91.66666667,88.88888889,91.66666667,2013021057_57,Power Play,False,False,100.0
31275,2002021128.0,8466290.0,L,88.57142857,91.66666667,85.0,2013021057_27,Power Play,False,False,100.0
31273,2002020459.0,8448535.0,L,94.59459459,100.0,93.5483871,2013020294_262,Power Play,False,False,100.0
31272,2002020056.0,8457714.0,L,90.32258065,91.66666667,88.88888889,2013020294_232,Even,False,False,100.0
31268,2002020456.0,8459579.0,L,85.71428571,100.0,83.33333333,2013020534_272,Even,True,False,100.0
31266,2002020481.0,8460712.0,L,92.85714286,100.0,91.66666667,2013020534_230,Even,False,False,100.0
31262,2002020630.0,8460806.0,W,96.66666667,100.0,95.45454545,2012020702_365,Power Play,False,False,100.0
30086,2006020243.0,8462117.0,W,100.0,100.0,100.0,2013020517_19,Power Play,False,False,100.0
30083,2006021148.0,8470140.0,L,94.28571429,0.0,96.96969697,2013020456_24,Even,True,False,100.0
35313,2003020171.0,8459541.0,W,92.85714286,91.66666667,93.33333333,2012020602_46,Even,False,False,100.0
28970,2006021170.0,8470584.0,L,91.30434783,100.0,87.5,2012020612_74,Even,False,False,100.0
29022,2006020041.0,8460516.0,W,92.0,100.0,87.5,2013021087_54,Even,False,False,100.0
29020,2006020572.0,8468685.0,W,95.65217391,100.0,91.66666667,2012020512_192,Power Play,False,False,100.0
29019,2006020572.0,8448535.0,L,88.57142857,94.11764706,81.25,2012020512_120,Even,False,False,100.0
29018,2006021081.0,8470140.0,W,92.10526316,100.0,89.28571429,2012020512_7,Even,True,False,100.0
29017,2006021081.0,8468011.0,L,87.09677419,40.0,96.0,2013020374_252,Power Play,False,True,100.0
29008,2006020229.0,8470594.0,L,86.36363636,92.30769231,82.14285714,2013020821_124,Even,False,False,100.0
28999,2006020126.0,8469675.0,W,94.87179487,100.0,92.85714286,2013020952_39,Even,False,False,100.0
28998,2006020888.0,8469461.0,L,89.28571429,81.81818182,93.75,2013020952_21,Even,False,False,100.0
28997,2006020888.0,8470860.0,W,93.93939394,100.0,92.30769231,2013021024_307,Even,False,True,100.0
28992,2006020777.0,8473404.0,W,90.0,50.0,92.30769231,2013020307_196,Even,False,False,100.0
28991,2006020230.0,8470140.0,L,80.0,50.0,84.21052632,2013020307_61,Even,False,False,100.0
28990,2006020230.0,8468685.0,W,93.33333333,66.66666667,100.0,2013020636_280,Even,False,True,100.0
28989,2006020293.0,8462117.0,W,94.44444444,50.0,100.0,2013020636_250,Even,True,False,100.0
28986,2006020036.0,8467453.0,W,96.0,83.33333333,100.0,2013020636_129,Even,False,False,100.0
28982,2006020657.0,8462147.0,W,90.0,66.66666667,100.0,2012020560_31,Even,True,False,100.0
28981,2006021149.0,8459140.0,L,86.95652174,100.0,82.35294118,2013020947_353,Even,False,True,100.0
28979,2006021180.0,8460705.0,W,90.0,85.71428571,91.66666667,2013020947_290,Even,False,False,100.0
28977,2006021180.0,8445769.0,L,78.26086957,71.42857143,78.57142857,2013020947_284,Short Handed,False,False,100.0
28976,2006020186.0,8462052.0,L,93.10344828,100.0,90.90909091,2013020947_235,Even,False,False,100.0
29023,2006020803.0,8448382.0,W,100.0,100.0,100.0,2013021087_98,Even,False,False,100.0
29024,2006020803.0,8470090.0,L,88.88888889,100.0,85.0,2013021087_141,Even,False,False,100.0
29025,2006020500.0,8466141.0,L,84.61538462,100.0,73.33333333,2013021087_171,Even,False,False,100.0
29056,2006020020.0,8462047.0,W,91.89189189,100.0,87.5,2013021210_185,Power Play,False,False,100.0
29072,2006020772.0,8467511.0,L,82.85714286,88.88888889,78.26086957,2013021198_194,Power Play,False,False,100.0
29070,2006021195.0,8448382.0,L,77.27272727,0.0,80.0,2013020036_263,Short Handed,False,False,100.0
29067,2006020930.0,8460712.0,W,93.18181818,78.57142857,100.0,2013020036_75,Even,False,False,100.0
29065,2006020610.0,8462117.0,W,94.44444444,100.0,92.85714286,2013020970_275,Even,False,False,100.0
29061,2006020902.0,8459308.0,W,87.09677419,75.0,90.90909091,2013020970_100,Even,False,False,100.0
29059,2006020070.0,8460535.0,L,84.0,83.33333333,82.35294118,2013021210_338,Even,False,True,100.0
29058,2006020070.0,8460806.0,W,92.85714286,100.0,90.90909091,2013021210_283,Even,True,False,100.0
29057,2006020020.0,8469675.0,L,83.33333333,85.71428571,78.57142857,2013021210_187,Power Play,False,False,100.0
29055,2006020238.0,8448535.0,W,97.61904762,88.88888889,100.0,2013021210_168,Even,False,False,100.0
29026,2006020500.0,8458988.0,W,90.90909091,66.66666667,94.11764706,2013021087_269,Even,False,False,100.0
29054,2006020238.0,8468685.0,L,89.28571429,100.0,84.21052632,2013021210_123,Even,False,False,100.0
29052,2006020391.0,8459463.0,L,76.92307692,100.0,70.0,2013021210_40,Even,False,False,100.0
29049,2006020970.0,8459579.0,L,77.77777778,85.71428571,70.0,2013020978_158,Even,False,False,100.0
29046,2006020050.0,8460703.0,L,94.28571429,100.0,93.33333333,2012020051_304,Even,True,False,100.0
29045,2006020372.0,8466141.0,L,93.33333333,87.5,95.0,2012020051_253,Power Play,False,False,100.0
29036,2006020157.0,8468524.0,W,100.0,100.0,100.0,2013020089_50,Power Play,False,False,100.0
29028,2006020207.0,8467453.0,W,97.56097561,100.0,95.83333333,2013021087_283,Even,False,False,100.0
29027,2006020207.0,8467511.0,L,90.32258065,93.75,85.71428571,2013021087_280,Even,False,False,100.0
28971,2006020330.0,8469658.0,W,96.66666667,100.0,95.83333333,2012020612_95,Even,False,False,100.0
28969,2006021170.0,8469675.0,W,91.30434783,83.33333333,93.33333333,2012020612_57,Even,True,False,100.0
29075,2006020563.0,8469658.0,L,89.28571429,100.0,88.46153846,2013021198_247,Even,False,False,100.0
28968,2006020057.0,8447687.0,L,88.23529412,60.0,100.0,2012020612_17,Power Play,False,False,100.0
28929,2006020084.0,8460712.0,W,100.0,100.0,100.0,2012020655_105,Even,True,False,100.0
28928,2006020578.0,8458988.0,W,90.0,81.81818182,94.11764706,2012020655_102,Even,False,False,100.0
28927,2006020578.0,8471526.0,L,86.20689655,81.25,91.66666667,2012020655_93,Even,False,False,100.0
28926,2006021078.0,8466141.0,W,96.96969697,90.0,100.0,2012020655_89,Even,False,False,100.0
28921,2006021096.0,8448535.0,L,83.87096774,66.66666667,87.5,2013020512_330,Even,False,False,100.0
28920,2006020098.0,8462117.0,W,95.45454545,80.0,100.0,2013020512_318,Even,False,False,100.0
28918,2006020098.0,8458568.0,L,57.14285714,0.0,100.0,2013020512_129,Power Play,False,False,100.0
28909,2006020792.0,8445769.0,W,100.0,100.0,100.0,2013020004_126,Power Play,False,False,100.0
28906,2006020673.0,8462152.0,W,97.5,92.30769231,100.0,2013020608_176,Even,True,False,100.0
28904,2006020203.0,8470594.0,L,91.17647059,83.33333333,92.30769231,2013020608_30,Even,False,False,100.0
28903,2006020744.0,8470090.0,W,95.23809524,87.5,100.0,2012020131_252,Even,False,False,100.0
28900,2006020894.0,8467511.0,L,70.58823529,50.0,71.42857143,2012020131_133,Power Play,False,False,100.0
28899,2006020894.0,8460703.0,W,90.90909091,100.0,88.0,2012020131_105,Even,False,False,100.0
28897,2006020969.0,8469548.0,L,83.33333333,100.0,78.94736842,2013021217_288,Even,False,True,100.0
28895,2006020537.0,8466303.0,L,93.10344828,100.0,90.47619048,2013021217_277,Even,False,False,100.0
